HCHO_Reading,Location,Current_Date,Next_Date,STATION,LATITUDE,LONGITUDE,ELEVATION,PRCP,TAVG,TMAX,TMIN
7.158585229107723e-05,Colombo Proper,2020-10-18,2020-10-19,CEM00043466,6.9,79.867,7.0,0.0,83,87,80
0.0001137325897504,Nuwara Eliya Proper,2020-10-18,2020-10-19,CE000434730,6.967,80.767,1880.0,0.0,61,70,53
0.0002520162448395,Colombo Proper,2020-10-19,2020-10-20,CEM00043466,6.9,79.867,7.0,0.0,83,70,81
8.14640135703686e-05,Nuwara Eliya Proper,2020-10-19,2020-10-20,CE000434730,6.967,80.767,1880.0,0.0,61,89,56
3.3276900294780645e-05,Colombo Proper,2020-10-20,2020-10-21,CEM00043466,6.9,79.867,7.0,0.0,84,87,81
7.762867309092792e-05,Nuwara Eliya Proper,2020-10-20,2020-10-21,CE000434730,6.967,80.767,1880.0,0.0,60,87,56
0.0001338458078774,Colombo Proper,2020-10-21,2020-10-22,CEM00043466,6.9,79.867,7.0,0.01,83,88,80
7.555173946898224e-06,Nuwara Eliya Proper,2020-10-21,2020-10-22,CE000434730,6.967,80.767,1880.0,0.11,60,64,57
7.555173946898224e-06,Colombo Proper,2020-10-22,2020-10-23,CEM00043466,6.9,79.867,7.0,0.11,83,88,80
-5.304393732281136e-05,Nuwara Eliya Proper,2020-10-22,2020-10-23,CE000434730,6.967,80.767,1880.0,0.15,59,65,56
7.105086143836031e-05,Colombo Proper,2020-10-23,2020-10-24,CEM00043466,6.9,79.867,7.0,0.0,84,88,80
1.6405422827528453e-06,Nuwara Eliya Proper,2020-10-23,2020-10-24,CE000434730,6.967,80.767,1880.0,0.02,60,66,56
7.332211693731152e-05,Colombo Proper,2020-10-24,2020-10-25,CEM00043466,6.9,79.867,7.0,0.02,83,87,76
0.0001060905371189,Nuwara Eliya Proper,2020-10-24,2020-10-25,CE000434730,6.967,80.767,1880.0,0.0,61,67,55
8.174195566978968e-05,Colombo Proper,2020-10-25,2020-10-26,CEM00043466,6.9,79.867,7.0,0.0,84,88,76
5.765260364341179e-05,Nuwara Eliya Proper,2020-10-25,2020-10-26,CE000434730,6.967,80.767,1880.0,0.0,61,69,77
7.09171727688149e-05,Colombo Proper,2020-10-26,2020-10-27,CEM00043466,6.9,79.867,7.0,0.0,83,88,77
8.459547186976746e-05,Nuwara Eliya Proper,2020-10-26,2020-10-27,CE000434730,6.967,80.767,1880.0,0.0,62,70,51
0.0001405435827147,Colombo Proper,2020-10-27,2020-10-28,CEM00043466,6.9,79.867,7.0,0.39,83,87,79
0.0002763089594117,Nuwara Eliya Proper,2020-10-27,2020-10-28,CE000434730,6.967,80.767,1880.0,0.0,61,70,53
0.0002763089594117,Colombo Proper,2020-10-28,2020-10-29,CEM00043466,6.9,79.867,7.0,0.0,83,87,78
0.0001089228643199,Nuwara Eliya Proper,2020-10-28,2020-10-29,CE000434730,6.967,80.767,1880.0,0.0,61,69,51
0.0001685633329135,Colombo Proper,2020-10-29,2020-10-30,CEM00043466,6.9,79.867,7.0,0.01,83,89,78
0.0003741742613115,Nuwara Eliya Proper,2020-10-29,2020-10-30,CE000434730,6.967,80.767,1880.0,0.0,63,89,51
0.000172642832608,Colombo Proper,2020-10-30,2020-10-31,CEM00043466,6.9,79.867,7.0,0.0,83,88,78
0.000172642832608,Nuwara Eliya Proper,2020-10-30,2020-10-31,CE000434730,6.967,80.767,1880.0,0.0,62,71,53
5.401703829654914e-06,Colombo Proper,2020-10-31,2020-11-01,CEM00043466,6.9,79.867,7.0,0.0,83,88,79
0.0001371110957633,Nuwara Eliya Proper,2020-10-31,2020-11-01,CE000434730,6.967,80.767,1880.0,0.0,62,73,52
0.0001371110957633,Colombo Proper,2020-11-01,2020-11-02,CEM00043466,6.9,79.867,7.0,0.0,84,88,78
0.0001801439200016,Nuwara Eliya Proper,2020-11-01,2020-11-02,CE000434730,6.967,80.767,1880.0,0.0,62,73,55
0.0001035264844426,Colombo Proper,2020-11-02,2020-11-03,CEM00043466,6.9,79.867,7.0,0.0,84,88,79
0.0002142236491755,Nuwara Eliya Proper,2020-11-02,2020-11-03,CE000434730,6.967,80.767,1880.0,0.0,63,71,55
0.0002582581414107,Colombo Proper,2020-11-03,2020-11-04,CEM00043466,6.9,79.867,7.0,0.0,84,89,78
0.0001479459736054,Nuwara Eliya Proper,2020-11-03,2020-11-04,CE000434730,6.967,80.767,1880.0,0.03,62,71,55
0.0001479459736054,Colombo Proper,2020-11-04,2020-11-05,CEM00043466,6.9,79.867,7.0,0.0,82,90,53
0.0003044006539601,Nuwara Eliya Proper,2020-11-04,2020-11-05,CE000434730,6.967,80.767,1880.0,0.06,61,69,53
0.0001713041765321,Colombo Proper,2020-11-05,2020-11-06,CEM00043466,6.9,79.867,7.0,0.17,81,89,73
0.0001608849066159,Nuwara Eliya Proper,2020-11-05,2020-11-06,CE000434730,6.967,80.767,1880.0,0.11,61,89,53
0.0001608849066159,Colombo Proper,2020-11-06,2020-11-07,CEM00043466,6.9,79.867,7.0,0.63,81,89,75
0.0001322907462156,Nuwara Eliya Proper,2020-11-06,2020-11-07,CE000434730,6.967,80.767,1880.0,0.26,61,67,56
0.0001322907462156,Colombo Proper,2020-11-07,2020-11-08,CEM00043466,6.9,79.867,7.0,0.72,80,89,75
-2.9483709824627867e-05,Nuwara Eliya Proper,2020-11-07,2020-11-08,CE000434730,6.967,80.767,1880.0,0.0,60,67,57
0.0001014556496769,Colombo Proper,2020-11-08,2020-11-09,CEM00043466,6.9,79.867,7.0,1.41,80,89,73
0.0001549767491343,Nuwara Eliya Proper,2020-11-08,2020-11-09,CE000434730,6.967,80.767,1880.0,0.02,61,69,57
0.0001549767491343,Colombo Proper,2020-11-09,2020-11-10,CEM00043466,6.9,79.867,7.0,0.28,82,92,75
0.0002808075766313,Nuwara Eliya Proper,2020-11-09,2020-11-10,CE000434730,6.967,80.767,1880.0,0.16,62,68,56
0.0002153815936199,Colombo Proper,2020-11-10,2020-11-11,CEM00043466,6.9,79.867,7.0,0.0,82,90,57
0.0001680503574552,Nuwara Eliya Proper,2020-11-10,2020-11-11,CE000434730,6.967,80.767,1880.0,0.01,63,71,57
0.0001680503574552,Colombo Proper,2020-11-11,2020-11-12,CEM00043466,6.9,79.867,7.0,0.01,82,92,77
0.0002092867308346,Nuwara Eliya Proper,2020-11-11,2020-11-12,CE000434730,6.967,80.767,1880.0,0.46,62,71,56
0.0002092867308346,Colombo Proper,2020-11-12,2020-11-13,CEM00043466,6.9,79.867,7.0,0.45,81,90,76
0.0001263750317383,Nuwara Eliya Proper,2020-11-12,2020-11-13,CE000434730,6.967,80.767,1880.0,0.11,63,71,55
0.0001328514258473,Colombo Proper,2020-11-13,2020-11-14,CEM00043466,6.9,79.867,7.0,0.24,81,88,77
5.552121763614652e-05,Nuwara Eliya Proper,2020-11-13,2020-11-14,CE000434730,6.967,80.767,1880.0,0.0,63,72,58
0.000127032481064,Colombo Proper,2020-11-14,2020-11-15,CEM00043466,6.9,79.867,7.0,0.19,81,91,75
0.000127032481064,Nuwara Eliya Proper,2020-11-14,2020-11-15,CE000434730,6.967,80.767,1880.0,0.04,62,70,53
-2.438379987250935e-07,Colombo Proper,2020-11-15,2020-11-16,CEM00043466,6.9,79.867,7.0,0.07,84,91,76
-2.438379987250935e-07,Nuwara Eliya Proper,2020-11-15,2020-11-16,CE000434730,6.967,80.767,1880.0,0.13,62,71,58
0.0003014676645325,Colombo Proper,2020-11-16,2020-11-17,CEM00043466,6.9,79.867,7.0,0.32,81,88,77
0.0002102343142154,Nuwara Eliya Proper,2020-11-16,2020-11-17,CE000434730,6.967,80.767,1880.0,0.5,61,65,57
0.0002102343142154,Colombo Proper,2020-11-17,2020-11-18,CEM00043466,6.9,79.867,7.0,0.05,82,92,76
4.60426935170965e-05,Nuwara Eliya Proper,2020-11-17,2020-11-18,CE000434730,6.967,80.767,1880.0,0.34,63,92,57
0.0001226272107369,Colombo Proper,2020-11-18,2020-11-19,CEM00043466,6.9,79.867,7.0,0.07,82,90,76
0.0001689257057162,Nuwara Eliya Proper,2020-11-18,2020-11-19,CE000434730,6.967,80.767,1880.0,0.37,62,72,56
0.0001689257057162,Colombo Proper,2020-11-19,2020-11-20,CEM00043466,6.9,79.867,7.0,0.18,82,89,76
0.000114912225481,Nuwara Eliya Proper,2020-11-19,2020-11-20,CE000434730,6.967,80.767,1880.0,1.3,60,68,76
0.000114912225481,Colombo Proper,2020-11-20,2020-11-21,CEM00043466,6.9,79.867,7.0,0.08,80,87,53
0.0001647422607652,Nuwara Eliya Proper,2020-11-20,2020-11-21,CE000434730,6.967,80.767,1880.0,0.12,61,67,53
0.0001138495641792,Colombo Proper,2020-11-21,2020-11-22,CEM00043466,6.9,79.867,7.0,0.48,82,90,75
0.0001138495641792,Nuwara Eliya Proper,2020-11-21,2020-11-22,CE000434730,6.967,80.767,1880.0,0.07,61,68,75
0.0001138495641792,Colombo Proper,2020-11-22,2020-11-23,CEM00043466,6.9,79.867,7.0,0.0,81,87,78
0.0002088124755424,Nuwara Eliya Proper,2020-11-22,2020-11-23,CE000434730,6.967,80.767,1880.0,0.24,60,64,54
0.0002088124755424,Colombo Proper,2020-11-23,2020-11-24,CEM00043466,6.9,79.867,7.0,0.0,81,87,76
0.0002088124755424,Nuwara Eliya Proper,2020-11-23,2020-11-24,CE000434730,6.967,80.767,1880.0,0.02,61,69,54
-6.974433940553965e-06,Colombo Proper,2020-11-24,2020-11-25,CEM00043466,6.9,79.867,7.0,,81,87,76
-6.974433940553965e-06,Nuwara Eliya Proper,2020-11-24,2020-11-25,CE000434730,6.967,80.767,1880.0,0.08,62,87,56
-6.974433940553965e-06,Colombo Proper,2020-11-25,2020-11-26,CEM00043466,6.9,79.867,7.0,0.3,81,86,77
0.0001261620531561,Nuwara Eliya Proper,2020-11-25,2020-11-26,CE000434730,6.967,80.767,1880.0,0.2,62,86,57
0.0001261620531561,Colombo Proper,2020-11-26,2020-11-27,CEM00043466,6.9,79.867,7.0,0.12,82,88,76
4.101707495414875e-05,Nuwara Eliya Proper,2020-11-26,2020-11-27,CE000434730,6.967,80.767,1880.0,0.0,61,69,55
5.329385075339822e-05,Colombo Proper,2020-11-27,2020-11-28,CEM00043466,6.9,79.867,7.0,0.0,81,88,76
4.0722158054194e-05,Nuwara Eliya Proper,2020-11-27,2020-11-28,CE000434730,6.967,80.767,1880.0,0.0,59,70,76
0.0002872822628802,Colombo Proper,2020-11-28,2020-11-29,CEM00043466,6.9,79.867,7.0,0.0,82,89,74
-1.4405808722905778e-05,Nuwara Eliya Proper,2020-11-28,2020-11-29,CE000434730,6.967,80.767,1880.0,0.0,61,71,49
0.0003573190095101,Colombo Proper,2020-11-29,2020-11-30,CEM00043466,6.9,79.867,7.0,0.0,83,89,77
-3.5370941579248674e-05,Nuwara Eliya Proper,2020-11-29,2020-11-30,CE000434730,6.967,80.767,1880.0,0.0,61,70,52
0.0001306101105465,Colombo Proper,2020-11-30,2020-12-01,CEM00043466,6.9,79.867,7.0,0.0,84,94,78
0.0001118550445562,Nuwara Eliya Proper,2020-11-30,2020-12-01,CE000434730,6.967,80.767,1880.0,0.0,62,70,53
0.0001118550445562,Colombo Proper,2020-12-01,2020-12-02,CEM00043466,6.9,79.867,7.0,0.0,82,89,77
0.0001118550445562,Nuwara Eliya Proper,2020-12-01,2020-12-02,CE000434730,6.967,80.767,1880.0,0.0,60,69,51
0.0001895978733741,Colombo Proper,2020-12-02,2020-12-03,CEM00043466,6.9,79.867,7.0,0.14,80,83,77
0.0001895978733741,Nuwara Eliya Proper,2020-12-02,2020-12-03,CE000434730,6.967,80.767,1880.0,0.36,59,63,77
0.0001895978733741,Colombo Proper,2020-12-03,2020-12-04,CEM00043466,6.9,79.867,7.0,0.09,82,87,73
2.8697147545678196e-05,Nuwara Eliya Proper,2020-12-03,2020-12-04,CE000434730,6.967,80.767,1880.0,1.85,61,87,56
3.9636452885990645e-06,Colombo Proper,2020-12-04,2020-12-05,CEM00043466,6.9,79.867,7.0,0.21,80,87,76
0.0001043584689961,Nuwara Eliya Proper,2020-12-04,2020-12-05,CE000434730,6.967,80.767,1880.0,0.07,59,64,56
0.0002854040079956,Colombo Proper,2020-12-05,2020-12-06,CEM00043466,6.9,79.867,7.0,1.77,81,84,76
6.682676556367445e-05,Nuwara Eliya Proper,2020-12-05,2020-12-06,CE000434730,6.967,80.767,1880.0,0.3,60,66,54
0.0001434644771966,Colombo Proper,2020-12-06,2020-12-07,CEM00043466,6.9,79.867,7.0,0.04,81,87,75
5.38102830412897e-05,Nuwara Eliya Proper,2020-12-06,2020-12-07,CE000434730,6.967,80.767,1880.0,0.02,61,70,53
0.0001896025597799,Colombo Proper,2020-12-07,2020-12-08,CEM00043466,6.9,79.867,7.0,0.0,83,89,76
7.595863888521366e-05,Nuwara Eliya Proper,2020-12-07,2020-12-08,CE000434730,6.967,80.767,1880.0,0.0,64,72,51
0.000274648565017,Colombo Proper,2020-12-08,2020-12-09,CEM00043466,6.9,79.867,7.0,0.0,82,88,77
7.886755895828837e-06,Nuwara Eliya Proper,2020-12-08,2020-12-09,CE000434730,6.967,80.767,1880.0,0.0,61,69,55
0.0002232851100516,Colombo Proper,2020-12-09,2020-12-10,CEM00043466,6.9,79.867,7.0,0.06,83,89,76
0.0002231214330577,Nuwara Eliya Proper,2020-12-09,2020-12-10,CE000434730,6.967,80.767,1880.0,0.32,61,69,53
0.0003741742613115,Colombo Proper,2020-12-10,2020-12-11,CEM00043466,6.9,79.867,7.0,0.0,82,89,75
0.0001971155792713,Nuwara Eliya Proper,2020-12-10,2020-12-11,CE000434730,6.967,80.767,1880.0,0.0,61,69,72
0.0002129514349934,Colombo Proper,2020-12-11,2020-12-12,CEM00043466,6.9,79.867,7.0,0.0,83,91,75
0.0002680092342523,Nuwara Eliya Proper,2020-12-11,2020-12-12,CE000434730,6.967,80.767,1880.0,0.0,60,70,51
0.0002680092342523,Colombo Proper,2020-12-12,2020-12-13,CEM00043466,6.9,79.867,7.0,0.0,81,90,75
0.0001281830781171,Nuwara Eliya Proper,2020-12-12,2020-12-13,CE000434730,6.967,80.767,1880.0,0.0,59,69,50
0.0001300334105227,Colombo Proper,2020-12-13,2020-12-14,CEM00043466,6.9,79.867,7.0,0.0,82,91,74
-6.758583905496734e-05,Nuwara Eliya Proper,2020-12-13,2020-12-14,CE000434730,6.967,80.767,1880.0,0.0,58,68,45
0.0001347145288639,Colombo Proper,2020-12-14,2020-12-15,CEM00043466,6.9,79.867,7.0,0.0,81,89,72
0.0003689670671425,Nuwara Eliya Proper,2020-12-14,2020-12-15,CE000434730,6.967,80.767,1880.0,0.0,55,71,42
0.0002642558670693,Colombo Proper,2020-12-15,2020-12-16,CEM00043466,6.9,79.867,7.0,0.0,82,87,72
6.401898028405714e-05,Nuwara Eliya Proper,2020-12-15,2020-12-16,CE000434730,6.967,80.767,1880.0,0.0,60,70,44
0.0002206075632153,Colombo Proper,2020-12-16,2020-12-17,CEM00043466,6.9,79.867,7.0,0.02,82,87,77
8.736900134538711e-05,Nuwara Eliya Proper,2020-12-16,2020-12-17,CE000434730,6.967,80.767,1880.0,0.0,59,69,46
8.736900134538711e-05,Colombo Proper,2020-12-17,2020-12-18,CEM00043466,6.9,79.867,7.0,0.0,82,88,76
0.0002771661984116,Nuwara Eliya Proper,2020-12-17,2020-12-18,CE000434730,6.967,80.767,1880.0,0.0,60,71,49
0.000213910686674,Colombo Proper,2020-12-18,2020-12-19,CEM00043466,6.9,79.867,7.0,0.0,81,87,72
-8.613132454580255e-05,Nuwara Eliya Proper,2020-12-18,2020-12-19,CE000434730,6.967,80.767,1880.0,0.26,60,69,49
-8.613132454580255e-05,Colombo Proper,2020-12-19,2020-12-20,CEM00043466,6.9,79.867,7.0,0.04,82,89,76
-8.613132454580255e-05,Nuwara Eliya Proper,2020-12-19,2020-12-20,CE000434730,6.967,80.767,1880.0,0.56,60,65,57
-8.613132454580255e-05,Colombo Proper,2020-12-20,2020-12-21,CEM00043466,6.9,79.867,7.0,0.0,80,86,77
-8.613132454580255e-05,Nuwara Eliya Proper,2020-12-20,2020-12-21,CE000434730,6.967,80.767,1880.0,0.81,59,61,57
-8.613132454580255e-05,Colombo Proper,2020-12-21,2020-12-22,CEM00043466,6.9,79.867,7.0,0.0,80,86,76
-3.192751512459696e-05,Nuwara Eliya Proper,2020-12-21,2020-12-22,CE000434730,6.967,80.767,1880.0,1.21,59,62,57
-3.192751512459696e-05,Colombo Proper,2020-12-22,2020-12-23,CEM00043466,6.9,79.867,7.0,0.01,79,84,57
-3.192751512459696e-05,Nuwara Eliya Proper,2020-12-22,2020-12-23,CE000434730,6.967,80.767,1880.0,0.48,59,63,72
-3.192751512459696e-05,Colombo Proper,2020-12-23,2020-12-24,CEM00043466,6.9,79.867,7.0,0.0,79,90,74
-3.192751512459696e-05,Nuwara Eliya Proper,2020-12-23,2020-12-24,CE000434730,6.967,80.767,1880.0,0.0,60,68,53
-3.192751512459696e-05,Colombo Proper,2020-12-24,2020-12-25,CEM00043466,6.9,79.867,7.0,4.61,80,87,73
0.0002053803512766,Nuwara Eliya Proper,2020-12-24,2020-12-25,CE000434730,6.967,80.767,1880.0,0.1,60,72,73
0.0002053803512766,Colombo Proper,2020-12-25,2020-12-26,CEM00043466,6.9,79.867,7.0,0.18,82,91,74
0.0001279035072759,Nuwara Eliya Proper,2020-12-25,2020-12-26,CE000434730,6.967,80.767,1880.0,0.0,58,71,74
0.0001272233308124,Colombo Proper,2020-12-26,2020-12-27,CEM00043466,6.9,79.867,7.0,0.0,81,87,74
0.0001622308343621,Nuwara Eliya Proper,2020-12-26,2020-12-27,CE000434730,6.967,80.767,1880.0,0.08,60,64,46
0.0001622308343621,Colombo Proper,2020-12-27,2020-12-28,CEM00043466,6.9,79.867,7.0,0.0,79,85,76
5.870730820802086e-05,Nuwara Eliya Proper,2020-12-27,2020-12-28,CE000434730,6.967,80.767,1880.0,0.1,61,66,57
0.0001014035540544,Colombo Proper,2020-12-28,2020-12-29,CEM00043466,6.9,79.867,7.0,0.0,81,87,75
0.0001641161179862,Nuwara Eliya Proper,2020-12-28,2020-12-29,CE000434730,6.967,80.767,1880.0,0.25,61,67,57
0.0001641161179862,Colombo Proper,2020-12-29,2020-12-30,CEM00043466,6.9,79.867,7.0,0.06,81,89,75
2.577250318826315e-05,Nuwara Eliya Proper,2020-12-29,2020-12-30,CE000434730,6.967,80.767,1880.0,0.07,63,69,71
0.0002430780579364,Colombo Proper,2020-12-30,2020-12-31,CEM00043466,6.9,79.867,7.0,4.44,81,89,75
0.0001332655869342,Nuwara Eliya Proper,2020-12-30,2020-12-31,CE000434730,6.967,80.767,1880.0,0.0,62,68,54
-0.000142136378892,Colombo Proper,2020-12-31,2021-01-01,CEM00043466,6.9,79.867,7.0,0.31,79,86,54
-0.000142136378892,Nuwara Eliya Proper,2020-12-31,2021-01-01,CE000434730,6.967,80.767,1880.0,0.4,58,61,72
-0.000142136378892,Colombo Proper,2021-01-01,2021-01-02,CEM00043466,6.9,79.867,7.0,0.74,79,86,74
0.0003106568161168,Nuwara Eliya Proper,2021-01-01,2021-01-02,CE000434730,6.967,80.767,1880.0,0.72,59,65,53
0.0003106568161168,Colombo Proper,2021-01-02,2021-01-03,CEM00043466,6.9,79.867,7.0,0.0,82,88,75
0.0003106568161168,Nuwara Eliya Proper,2021-01-02,2021-01-03,CE000434730,6.967,80.767,1880.0,0.0,60,68,56
0.0001056232170524,Colombo Proper,2021-01-03,2021-01-04,CEM00043466,6.9,79.867,7.0,0.0,81,86,77
0.0001056232170524,Nuwara Eliya Proper,2021-01-03,2021-01-04,CE000434730,6.967,80.767,1880.0,0.08,60,62,57
0.0002369831877015,Colombo Proper,2021-01-04,2021-01-05,CEM00043466,6.9,79.867,7.0,0.06,80,87,75
7.407614588947896e-05,Nuwara Eliya Proper,2021-01-04,2021-01-05,CE000434730,6.967,80.767,1880.0,0.26,60,66,58
-0.000142136378892,Colombo Proper,2021-01-05,2021-01-06,CEM00043466,6.9,79.867,7.0,0.69,79,87,75
0.0002104229869099,Nuwara Eliya Proper,2021-01-05,2021-01-06,CE000434730,6.967,80.767,1880.0,0.43,63,89,54
0.0001514076036091,Colombo Proper,2021-01-06,2021-01-07,CEM00043466,6.9,79.867,7.0,0.98,80,87,74
0.0001898265243012,Nuwara Eliya Proper,2021-01-06,2021-01-07,CE000434730,6.967,80.767,1880.0,0.23,61,69,54
0.0001898265243012,Colombo Proper,2021-01-07,2021-01-08,CEM00043466,6.9,79.867,7.0,0.0,82,87,75
-9.530893663843814e-05,Nuwara Eliya Proper,2021-01-07,2021-01-08,CE000434730,6.967,80.767,1880.0,0.01,60,70,75
0.0002692413319713,Colombo Proper,2021-01-08,2021-01-09,CEM00043466,6.9,79.867,7.0,0.04,81,86,74
0.0002692413319713,Nuwara Eliya Proper,2021-01-08,2021-01-09,CE000434730,6.967,80.767,1880.0,0.0,61,69,53
0.0002692413319713,Colombo Proper,2021-01-09,2021-01-10,CEM00043466,6.9,79.867,7.0,0.37,78,80,74
0.0002692413319713,Nuwara Eliya Proper,2021-01-09,2021-01-10,CE000434730,6.967,80.767,1880.0,0.15,58,62,55
0.0002692413319713,Colombo Proper,2021-01-10,2021-01-11,CEM00043466,6.9,79.867,7.0,0.01,79,87,75
0.0002692413319713,Nuwara Eliya Proper,2021-01-10,2021-01-11,CE000434730,6.967,80.767,1880.0,0.26,59,62,55
0.0002692413319713,Colombo Proper,2021-01-11,2021-01-12,CEM00043466,6.9,79.867,7.0,0.29,80,84,75
0.0001306578061264,Nuwara Eliya Proper,2021-01-11,2021-01-12,CE000434730,6.967,80.767,1880.0,0.27,61,65,58
0.0001306578061264,Colombo Proper,2021-01-12,2021-01-13,CEM00043466,6.9,79.867,7.0,0.0,80,87,76
0.0001306578061264,Nuwara Eliya Proper,2021-01-12,2021-01-13,CE000434730,6.967,80.767,1880.0,0.16,60,63,54
0.0001306578061264,Colombo Proper,2021-01-13,2021-01-14,CEM00043466,6.9,79.867,7.0,0.1,78,81,76
0.0001306578061264,Nuwara Eliya Proper,2021-01-13,2021-01-14,CE000434730,6.967,80.767,1880.0,0.19,60,65,58
0.0001306578061264,Colombo Proper,2021-01-14,2021-01-15,CEM00043466,6.9,79.867,7.0,1.03,80,87,75
1.9768748819264147e-06,Nuwara Eliya Proper,2021-01-14,2021-01-15,CE000434730,6.967,80.767,1880.0,0.08,60,65,55
1.9768748819264147e-06,Colombo Proper,2021-01-15,2021-01-16,CEM00043466,6.9,79.867,7.0,0.16,80,86,75
1.9768748819264147e-06,Nuwara Eliya Proper,2021-01-15,2021-01-16,CE000434730,6.967,80.767,1880.0,0.51,59,66,75
-2.814097830969805e-05,Colombo Proper,2021-01-16,2021-01-17,CEM00043466,6.9,79.867,7.0,0.0,80,84,75
-2.814097830969805e-05,Nuwara Eliya Proper,2021-01-16,2021-01-17,CE000434730,6.967,80.767,1880.0,0.0,59,67,54
-2.814097830969805e-05,Colombo Proper,2021-01-17,2021-01-18,CEM00043466,6.9,79.867,7.0,0.0,81,88,74
-2.814097830969805e-05,Nuwara Eliya Proper,2021-01-17,2021-01-18,CE000434730,6.967,80.767,1880.0,0.0,59,70,74
-6.800550885402525e-05,Colombo Proper,2021-01-18,2021-01-19,CEM00043466,6.9,79.867,7.0,0.0,79,86,74
-6.800550885402525e-05,Nuwara Eliya Proper,2021-01-18,2021-01-19,CE000434730,6.967,80.767,1880.0,0.0,60,65,51
0.0001785179326151,Colombo Proper,2021-01-19,2021-01-20,CEM00043466,6.9,79.867,7.0,0.23,81,86,75
0.0001032693407217,Nuwara Eliya Proper,2021-01-19,2021-01-20,CE000434730,6.967,80.767,1880.0,0.27,61,69,51
0.0001032693407217,Colombo Proper,2021-01-20,2021-01-21,CEM00043466,6.9,79.867,7.0,0.0,82,88,74
0.0001068125785356,Nuwara Eliya Proper,2021-01-20,2021-01-21,CE000434730,6.967,80.767,1880.0,0.12,62,70,56
0.0002051838040896,Colombo Proper,2021-01-21,2021-01-22,CEM00043466,6.9,79.867,7.0,0.01,83,88,77
0.0001869301887765,Nuwara Eliya Proper,2021-01-21,2021-01-22,CE000434730,6.967,80.767,1880.0,0.08,61,88,77
0.0002140583899306,Colombo Proper,2021-01-22,2021-01-23,CEM00043466,6.9,79.867,7.0,0.31,83,88,77
0.0001061579994683,Nuwara Eliya Proper,2021-01-22,2021-01-23,CE000434730,6.967,80.767,1880.0,0.0,59,69,48
0.0001862861907533,Colombo Proper,2021-01-23,2021-01-24,CEM00043466,6.9,79.867,7.0,0.0,84,92,76
0.0001354404351779,Nuwara Eliya Proper,2021-01-23,2021-01-24,CE000434730,6.967,80.767,1880.0,0.0,57,66,47
0.0001354404351779,Colombo Proper,2021-01-24,2021-01-25,CEM00043466,6.9,79.867,7.0,0.0,82,90,73
0.0001688553276625,Nuwara Eliya Proper,2021-01-24,2021-01-25,CE000434730,6.967,80.767,1880.0,0.0,61,70,49
0.0003174737761862,Colombo Proper,2021-01-25,2021-01-26,CEM00043466,6.9,79.867,7.0,0.0,82,89,74
1.0221516709139655e-05,Nuwara Eliya Proper,2021-01-25,2021-01-26,CE000434730,6.967,80.767,1880.0,0.0,59,71,44
0.0001746427192303,Colombo Proper,2021-01-26,2021-01-27,CEM00043466,6.9,79.867,7.0,0.0,82,89,72
0.0001343015733841,Nuwara Eliya Proper,2021-01-26,2021-01-27,CE000434730,6.967,80.767,1880.0,0.0,60,89,48
0.0002416642817995,Colombo Proper,2021-01-27,2021-01-28,CEM00043466,6.9,79.867,7.0,0.0,82,90,73
0.0001224238430861,Nuwara Eliya Proper,2021-01-27,2021-01-28,CE000434730,6.967,80.767,1880.0,0.0,57,67,47
0.0003741742613115,Colombo Proper,2021-01-28,2021-01-29,CEM00043466,6.9,79.867,7.0,0.0,82,92,75
0.0001088681105839,Nuwara Eliya Proper,2021-01-28,2021-01-29,CE000434730,6.967,80.767,1880.0,0.0,61,68,49
0.0001088681105839,Colombo Proper,2021-01-29,2021-01-30,CEM00043466,6.9,79.867,7.0,0.0,82,89,76
0.0002814834181886,Nuwara Eliya Proper,2021-01-29,2021-01-30,CE000434730,6.967,80.767,1880.0,0.01,59,63,76
0.0002814834181886,Colombo Proper,2021-01-30,2021-01-31,CEM00043466,6.9,79.867,7.0,0.0,80,90,76
0.0002437034403655,Nuwara Eliya Proper,2021-01-30,2021-01-31,CE000434730,6.967,80.767,1880.0,0.06,61,71,53
0.0002437034403655,Colombo Proper,2021-01-31,2021-02-01,CEM00043466,6.9,79.867,7.0,0.38,79,89,75
-4.071811077386823e-05,Nuwara Eliya Proper,2021-01-31,2021-02-01,CE000434730,6.967,80.767,1880.0,0.15,60,66,55
-4.071811077386823e-05,Colombo Proper,2021-02-01,2021-02-02,CEM00043466,6.9,79.867,7.0,0.57,82,90,74
5.148009249658708e-05,Nuwara Eliya Proper,2021-02-01,2021-02-02,CE000434730,6.967,80.767,1880.0,0.29,59,63,56
0.0001380282355278,Colombo Proper,2021-02-02,2021-02-03,CEM00043466,6.9,79.867,7.0,0.01,81,90,76
5.336279870397221e-05,Nuwara Eliya Proper,2021-02-02,2021-02-03,CE000434730,6.967,80.767,1880.0,0.11,58,65,55
5.336279870397221e-05,Colombo Proper,2021-02-03,2021-02-04,CEM00043466,6.9,79.867,7.0,0.0,82,89,76
0.0001915302879978,Nuwara Eliya Proper,2021-02-03,2021-02-04,CE000434730,6.967,80.767,1880.0,0.05,58,62,76
0.0001915302879978,Colombo Proper,2021-02-04,2021-02-05,CEM00043466,6.9,79.867,7.0,0.0,82,91,74
0.000124417414927,Nuwara Eliya Proper,2021-02-04,2021-02-05,CE000434730,6.967,80.767,1880.0,0.0,59,68,49
